raw_name,file_type,prefix_1,prefix_2,prefix_3,scan_start_time [TAI 93],scan_end_time [TAI 93],duration [sec],scan_start_HHMM,scan_start_HHMMSS,area_wkt,tif_name
VJ103DNB.A2025291.1630.021.2025291222333.nc,3,A2025291,1630,21,1034958611.51167,1034958969.393117,357.8814469575882,16:29,16:29:24,"POLYGON ((152.7753143310547 7.659555912017822, 119.94932556152344 13.047295570373535, 122.82502746582031 33.71711349487305, 160.28192138671875 27.075584411621094, 152.7753143310547 7.659555912017822))",A2025291_1630_021.tif
VJ103DNB.A2025291.1806.021.2025292000736.nc,3,A2025291,1806,21,1034964371.471778,1034964729.353211,357.8814330101013,18:05,18:05:24,"POLYGON ((134.12814331054688 25.485939025878906, 97.4006576538086 32.042476654052734, 98.21914672851562 52.6855583190918, 146.720703125 43.51443099975586, 134.12814331054688 25.485939025878906))",A2025291_1806_021.tif
VJ103DNB.A2025291.1812.021.2025292000735.nc,3,A2025291,1812,21,1034964730.575996,1034965090.244017,359.6680209636688,18:11,18:11:23,"POLYGON ((126.92449188232422 5.963816165924072, 94.24729919433594 11.281009674072266, 97.39358520507812 32.04403305053711, 134.14743041992188 25.552814483642578, 126.92449188232422 5.963816165924072))",A2025291_1812_021.tif
VJ103DNB.A2025292.1606.021.2025292220042.nc,3,A2025292,1606,21,1035043570.921262,1035043928.802699,357.8814369440079,16:05,16:05:23,"POLYGON ((163.5205535888672 23.974273681640625, 127.23470306396484 30.393136978149414, 128.34945678710938 51.04226303100586, 175.5297393798828 42.172325134277344, 163.5205535888672 23.974273681640625))",A2025292_1606_021.tif
VJ103DNB.A2025292.1612.021.2025292220044.nc,3,A2025292,1612,21,1035043930.025504,1035044289.693531,359.6680270433426,16:11,16:11:23,"POLYGON ((156.6114044189453 4.380082607269287, 124.07317352294922 9.633241653442383, 127.23381805419922 30.39520263671875, 163.5482177734375 24.038188934326172, 156.6114044189453 4.380082607269287))",A2025292_1612_021.tif
VJ103DNB.A2025292.1748.021.2025292220045.nc,3,A2025292,1748,21,1035049691.772316,1035050049.653726,357.88141000270844,17:47,17:47:24,"POLYGON ((137.40541076660156 22.340015411376953, 101.7431640625 28.617435455322266, 103.05001831054688 49.278900146484375, 148.81845092773438 40.70777893066406, 137.40541076660156 22.340015411376953))",A2025292_1748_021.tif
VJ103DNB.A2025292.1924.021.2025292233839.nc,3,A2025292,1924,21,1035055451.732157,1035055809.613567,357.88141000270844,19:23,19:23:24,"POLYGON ((122.21914672851562 39.24312973022461, 77.64476776123047 47.61061477661133, 74.35244750976562 68.04849243164062, 142.78688049316406 54.75273513793945, 122.21914672851562 39.24312973022461))",A2025292_1924_021.tif
VJ103DNB.A2025292.1930.021.2025292233840.nc,3,A2025292,1930,21,1035055810.836353,1035056170.50435,359.6679970026016,19:29,19:29:23,"POLYGON ((111.33836364746094 20.69289207458496, 76.06868743896484 26.846805572509766, 77.64000701904297 47.61343002319336, 122.25666046142578 39.30631637573242, 111.33836364746094 20.69289207458496))",A2025292_1930_021.tif
VJ103DNB.A2025293.1542.021.2025293202311.nc,3,A2025293,1542,21,1035128530.329923,1035128889.997957,359.6680339574814,15:41,15:41:23,"POLYGON ((177.72024536132812 39.264495849609375, 133.12889099121094 47.63069534301758, 129.90765380859375 68.17810821533203, -161.55618286132812 54.83622360229492, 177.72024536132812 39.264495849609375))",A2025293_1542_021.tif
VJ103DNB.A2025293.1548.021.2025293202314.nc,3,A2025293,1548,21,1035128891.22074,1035129249.102193,357.88145303726196,15:47,15:47:24,"POLYGON ((166.87013244628906 20.808902740478516, 131.580078125 26.968826293945312, 133.12098693847656 47.63325119018555, 177.7524871826172 39.329200744628906, 166.87013244628906 20.808902740478516))",A2025293_1548_021.tif
VJ103DNB.A2025293.1724.021.2025293220820.nc,3,A2025293,1724,21,1035134651.180942,1035135009.062347,357.8814049959183,17:23,17:23:24,"POLYGON ((151.21249389648438 37.84727096557617, 107.77056884765625 45.966957092285156, 105.21794128417969 66.4439926147461, 170.71011352539062 53.71709442138672, 151.21249389648438 37.84727096557617))",A2025293_1724_021.tif
VJ103DNB.A2025293.1730.021.2025293220818.nc,3,A2025293,1730,21,1035135010.285132,1035135369.953148,359.66801595687866,17:29,17:29:23,"POLYGON ((140.81637573242188 19.159273147583008, 105.9925308227539 25.195650100708008, 107.76622772216797 45.96955871582031, 151.24716186523438 37.911014556884766, 140.81637573242188 19.159273147583008))",A2025293_1730_021.tif
VJ103DNB.A2025293.1906.021.2025294004115.nc,3,A2025293,1906,21,1035140770.244913,1035141129.912905,359.66799199581146,19:05,19:05:23,"POLYGON ((124.69709777832031 36.32426452636719, 82.35800170898438 44.19743347167969, 80.3793716430664 64.80451965332031, 143.2121124267578 52.63383102416992, 124.69709777832031 36.32426452636719))",A2025293_1906_021.tif
VJ103DNB.A2025293.1912.021.2025294004116.nc,3,A2025293,1912,21,1035141131.135689,1035141489.017101,357.88141202926636,19:11,19:11:24,"POLYGON ((114.8394775390625 17.5954647064209, 80.37847900390625 23.52576446533203, 82.35297393798828 44.19984817504883, 124.72960662841797 36.3884391784668, 114.8394775390625 17.5954647064209))",A2025293_1912_021.tif
VJ103DNB.A2025294.1706.021.2025294221454.nc,3,A2025294,1706,21,1035219971.479361,1035220329.36078,357.88141894340515,17:05,17:05:24,"POLYGON ((153.80882263183594 34.89046096801758, 112.39391326904297 42.54892349243164, 111.01828002929688 63.08368682861328, 171.2393035888672 51.44205093383789, 153.80882263183594 34.89046096801758))",A2025294_1706_021.tif
VJ103DNB.A2025294.1712.021.2025294221444.nc,3,A2025294,1712,21,1035220330.583565,1035220690.251573,359.66800796985626,17:11,17:11:23,"POLYGON ((144.33865356445312 15.948777198791504, 110.24576568603516 21.77158546447754, 112.38895416259766 42.55136489868164, 153.83914184570312 34.95512390136719, 144.33865356445312 15.948777198791504))",A2025294_1712_021.tif
VJ103DNB.A2025294.1848.021.2025295000715.nc,3,A2025294,1848,21,1035226090.543332,1035226450.211328,359.6679960489273,18:47,18:47:23,"POLYGON ((127.40225982666016 33.33553695678711, 86.90843963623047 40.77714538574219, 86.01739501953125 61.437496185302734, 143.9871063232422 50.2628173828125, 127.40225982666016 33.33553695678711))",A2025294_1848_021.tif
VJ103DNB.A2025294.1854.021.2025295000713.nc,3,A2025294,1854,21,1035226451.434113,1035226809.315529,357.8814159631729,18:53,18:53:24,"POLYGON ((118.4105224609375 14.372946739196777, 84.62308502197266 20.10177993774414, 86.90384674072266 40.779624938964844, 127.4306640625 33.40052795410156, 118.4105224609375 14.372946739196777))",A2025294_1854_021.tif
VJ103DNB.A2025295.1648.021.2025295221036.nc,3,A2025295,1648,21,1035305291.778253,1035305649.659659,357.8814060688019,16:47,16:47:24,"POLYGON ((156.596923828125 31.874778747558594, 116.90211486816406 39.12309265136719, 116.49684143066406 59.704471588134766, 172.23509216308594 48.989585876464844, 156.596923828125 31.874778747558594))",A2025295_1648_021.tif
VJ103DNB.A2025295.1654.021.2025295221031.nc,3,A2025295,1654,21,1035305650.882467,1035306010.550459,359.66799199581146,16:53,16:53:23,"POLYGON ((147.95143127441406 12.712096214294434, 114.46821594238281 18.344377517700195, 116.90211486816406 39.12560272216797, 156.63272094726562 31.93659210205078, 147.95143127441406 12.712096214294434))",A2025295_1654_021.tif
VJ103DNB.A2025295.1830.021.2025295234819.nc,3,A2025295,1830,21,1035311410.842369,1035311770.510351,359.66798198223114,18:29,18:29:23,"POLYGON ((130.2861328125 30.292421340942383, 91.5403060913086 37.35004425048828, 91.33612060546875 58.050262451171875, 145.18714904785156 47.740386962890625, 130.2861328125 30.292421340942383))",A2025295_1830_021.tif
VJ103DNB.A2025295.1836.021.2025295234821.nc,3,A2025295,1836,21,1035311771.733159,1035312129.614562,357.88140308856964,18:35,18:35:24,"POLYGON ((122.06355285644531 11.127278327941895, 88.820068359375 16.676420211791992, 91.54032897949219 37.35152053833008, 130.32003784179688 30.354734420776367, 122.06355285644531 11.127278327941895))",A2025295_1836_021.tif
VJ103DNB.A2025296.1630.021.2025296214902.nc,3,A2025296,1630,21,1035390610.291411,1035390969.959453,359.6680419445038,16:29,16:29:23,"POLYGON ((159.57473754882812 28.80108070373535, 121.38916778564453 35.692562103271484, 121.70210266113281 56.41093063354492, 173.7253875732422 46.47932434082031, 159.57473754882812 28.80108070373535))",A2025296_1630_021.tif
VJ103DNB.A2025296.1636.021.2025296214911.nc,3,A2025296,1636,21,1035390971.182236,1035391329.063695,357.88145899772644,16:35,16:35:24,"POLYGON ((151.69955444335938 9.546585083007812, 118.67185974121094 15.019196510314941, 121.38423919677734 35.69492721557617, 159.5973358154297 28.86717987060547, 151.69955444335938 9.546585083007812))",A2025296_1636_021.tif
VJ103DNB.A2025296.1812.021.2025297004059.nc,3,A2025296,1812,21,1035396731.142427,1035397089.023857,357.8814300298691,18:11,18:11:24,"POLYGON ((133.39918518066406 27.288633346557617, 96.00624084472656 34.02004623413086, 96.45443725585938 54.65007400512695, 146.75799560546875 45.093955993652344, 133.39918518066406 27.288633346557617))",A2025296_1812_021.tif
VJ103DNB.A2025296.1818.021.2025297004100.nc,3,A2025296,1818,21,1035397090.246643,1035397449.914662,359.6680190563202,18:17,18:17:23,"POLYGON ((125.81594848632812 7.856582164764404, 92.98253631591797 13.250755310058594, 95.99797058105469 34.02123260498047, 133.41539001464844 27.356168746948242, 125.81594848632812 7.856582164764404))",A2025296_1818_021.tif
VJ103DNB.A2025297.1612.021.2025297223324.nc,3,A2025297,1612,21,1035475930.591799,1035476290.25985,359.6680510044098,16:11,16:11:23,"POLYGON ((162.70985412597656 25.684579849243164, 125.81580352783203 32.26039505004883, 126.66181182861328 53.002803802490234, 175.47451782226562 43.77351760864258, 162.70985412597656 25.684579849243164))",A2025297_1612_021.tif
VJ103DNB.A2025297.1618.021.2025297223323.nc,3,A2025297,1618,21,1035476291.482635,1035476649.364082,357.8814469575882,16:17,16:17:24,"POLYGON ((155.48727416992188 6.268758296966553, 122.80931854248047 11.59567928314209, 125.81072998046875 32.26259231567383, 162.72984313964844 25.751129150390625, 155.48727416992188 6.268758296966553))",A2025297_1618_021.tif
VJ103DNB.A2025297.1754.021.2025298003223.nc,3,A2025297,1754,21,1035482051.442893,1035482409.324304,357.88141095638275,17:53,17:53:24,"POLYGON ((136.5959014892578 24.156511306762695, 100.38214874267578 30.586727142333984, 101.40697479248047 51.24099349975586, 148.67633056640625 42.33487319946289, 136.5959014892578 24.156511306762695))",A2025297_1754_021.tif
VJ103DNB.A2025297.1800.021.2025298003224.nc,3,A2025297,1800,21,1035482410.547111,1035482770.215109,359.66799795627594,17:59,17:59:23,"POLYGON ((129.6517333984375 4.569529056549072, 97.09710693359375 9.830015182495117, 100.3801498413086 30.587703704833984, 136.61865234375 24.22141456604004, 129.6517333984375 4.569529056549072))",A2025297_1800_021.tif
VJ103DNB.A2025297.1936.021.2025298003226.nc,3,A2025297,1936,21,1035488170.50686,1035488530.174851,359.66799092292786,19:35,19:35:23,"POLYGON ((110.4853744506836 22.520235061645508, 74.68376159667969 28.816076278686523, 76.0184097290039 49.575836181640625, 122.03080749511719 40.95869445800781, 110.4853744506836 22.520235061645508))",A2025297_1936_021.tif
